event,logicNeg,cueNeg,pragNeg
PersonX makes some eggs,[],[],[]
PersonX saves PersonY's husband's ___,[],[],[]
PersonX feels PersonY's lips,[],[],[]
PersonX buys the truck,[],[],[]
PersonX is taken away,"[""PersonX is not taken away""]","[""PersonX is in no way taken away""]","[""PersonX is dropped off.""]"
PersonX tells PersonY not to worry,"[""PersonX does not tell PersonY not to worry""]",[],"[""PersonX tells PersonY to be very scared""]"
PersonX opens the door to PersonY,[],[],[]
PersonX gets very angry,[],"[""PersonX gets very unangry""]",[]
PersonX has an eye for ___,[],[],[]
PersonX locks the door behind PersonY,"[""PersonX does not lock the door behind PersonY""]","[""PersonX unlocks the door behind PersonY""]","[""Person X left the door open all night""]"
PersonX is far from home,"[""PersonX is not far from home""]","[""PersonX is hardly ever far from home""]","[""PersonX is close to home.""]"
PersonX selects another ___,[],[],[]
PersonX meets up with PersonY,"[""PersonX does not meet up with PersonY""]",[],[]
PersonX gives PersonX's speech,"[""PersonX does not give PersonX's speech""]",[],"[""PersonX gives PErsonX's fight""]"
PersonX uses PersonY microscope,[],[],[]
PersonX asks the question,"[""PersonX does not ask the question""]",[],"[""PersonX listens to the answer.""]"
PersonX works the crowd,[],[],[]
PersonX moves around,"[""PersonX does not move around""]",[],"[""PersonX stays still.""]"
PersonX takes care of a PersonY,"[""PersonX does not take care of a PersonY""]",[],"[""PersonX abuses a PersonY""]"
PersonX dies on PersonY,[],[],[]
PersonX watches in awe,[],[],[]
PersonX gives ___ a refund,[],[],[]
PersonX runs behind,[],[],[]
PersonX makes a new one,[],[],[]
PersonX learns to play the trumpet,[],[],[]
PersonX assists ___ in making,[],[],[]
PersonX wants a new bike,[],[],[]
PersonX sees yellow,[],[],[]
PersonX is really shy,[],[],[]
PersonX takes part in the discussions,[],[],[]
PersonX moves PersonY's stuff,[],[],[]
PersonX takes PersonY's lunch,"[""PersonX does not take PersonY's lunch""]",[],"[""PersonX takes PersonY's breakfast""]"
PersonX eats more healthy food,[],[],[]
PersonX gives PersonY the appearance,[],[],[]
PersonX bites PersonY in the arse,[],[],[]
PersonX takes PersonY's seat,"[""PersonX does not take PersonY's seat""]","[""PersonX never takes PersonY's seat""]","[""PersonX gives PersonY their seat.""]"
PersonX tries PersonX's ___ elsewhere,[],[],[]
PersonX borrows ___ from a friend,[],[],[]
PersonX is proud of PersonY's accomplishment,"[""PersonX is not proud of PersonY's accomplishment""]","[""PersonX is barely proud of PersonY's accomplishment""]","[""PersonX is ashamed of PersonY.""]"
PersonX works side by side,[],[],[]
PersonX greets PersonY,"[""PersonX does not greet PersonY""]",[],[]
PersonX uses ___ to prevent,[],[],[]
PersonX resumes PersonX's seat,[],[],[]
PersonX calls thee ___,[],[],[]
PersonX wipes ___ from PersonY's face,[],[],[]
PersonX rushes towards PersonY,"[""PersonX does not rush towards PersonY""]",[],[]
PersonX makes PersonY movement,[],[],[]
PersonX eats PersonY apple,"[""PersonX does not eat PersonY apple""]",[],"[""PersonX hands PersonY their own apple.""]"
PersonX always wears ___,[],[],[]
PersonX grows ___ in PersonX's garden,[],[],[]
PersonX pranks PersonY,"[""PersonX does not prank PersonY""]",[],[]
PersonX hires a tutor,[],[],[]
PersonX guides ___ even more forcefully,[],[],[]
PersonX sticks in PersonX's hair,[],[],[]
PersonX takes PersonX's cat,"[""PersonX does not take PersonX's cat""]","[""PersonX by no means takes PersonX's cat""]","[""PersonX brings PersonX's cat""]"
PersonX puts ___ in the fridge,[],[],[]
PersonX does the honors,[],[],[]
PersonX sends it to PersonY,"[""PersonX does not send it to PersonY""]","[""PersonX seldomly sends it to PersonY""]","[""PersonX receives it from PersonY""]"
PersonX sets PersonY free,[],[],[]
PersonX talks about PersonX's feelings,[],[],[]
PersonX orders pizza instead,"[""PersonX does not order pizza instead""]",[],"[""PersonX cancels pizza.""]"
PersonX talks to PersonY a bit,"[""PersonX does not talk to PersonY a bit""]",[],[]
PersonX hits the brakes,[],[],[]
PersonX challenges PersonY to a race,[],[],[]
PersonX treats ___ to ice cream,[],[],[]
PersonX finally fell,[],[],[]
PersonX calls PersonX's daughter,[],[],[]
PersonX puts salt,[],[],[]
PersonX marches to the beat of a different drum,[],[],[]
PersonX finds PersonX's lost dog,[],[],[]
PersonX loses PersonX's home,[],[],[]
PersonX needs some extra money,[],[],[]
PersonX places ___ in the hands,[],[],[]
PersonX moves toward PersonY,"[""PersonX does not move toward PersonY""]","[""PersonX discontinues moving toward PersonY""]",[]
PersonX invests PersonX's money,[],"[""PersonX disinvests PersonX's money""]",[]
PersonX is never found,[],[],[]
PersonX sleeps for the rest of the night,[],[],[]
PersonX decides to walk away,[],[],[]
PersonX puts the fire out,[],[],[]
PersonX spends the next week,[],[],[]
PersonX celebrates christmas,[],[],[]
PersonX puts in PersonY's place,[],[],[]
PersonX feels a little bit better,[],[],[]
PersonX visits ___ one day,[],[],[]
PersonX splits the difference,[],[],[]
PersonX gives PersonY to understand,[],[],[]
PersonX uses coconut oil,[],[],[]
PersonX watches the video,[],[],[]
PersonX finally found PersonY,[],[],[]
PersonX crosses PersonY's face,[],"[""PersonX uncrosses PersonY's face""]",[]
PersonX becomes a better person,[],[],[]
PersonX has never heard before,[],[],[]
PersonX moves to the city,[],[],[]
PersonX follows PersonX's father's ___,[],[],[]
PersonX ends the ___ quickly,[],[],[]
PersonX hath ___ with unrighteousness,[],[],[]
PersonX washes PersonX's hands of ___,[],[],[]
PersonX gives PersonY work,"[""PersonX does not give PersonY work""]",[],"[""PersonX gives PersonY play""]"
PersonX earns ___ to buy,[],[],[]
PersonX fulfils PersonX's obligations,[],[],[]
PersonX gets dirty,[],[],[]
PersonX prevents PersonY's recurrence,[],[],[]
PersonX gets PersonY bearings,[],[],[]
PersonX moves PersonX's things,[],[],[]
PersonX sends PersonX's ___ into the world,[],[],[]
PersonX affects PersonY's health,[],"[""PersonX disaffects PersonY's health""]",[]
PersonX works harder,[],[],[]
PersonX grabs something,[],[],[]
PersonX enjoys PersonY's time,"[""PersonX does not enjoy PersonY's time""]",[],"[""PersonX hates spending time with PersonY""]"
PersonX touches PersonY's lips,"[""PersonX does not touch PersonY's lips""]","[""PersonX discontinues touching PersonY's lips""]","[""PersonX shies away from PersonY's lips""]"
PersonX dates for 3 years,"[""PersonX does not date for 3 years""]",[],"[""PersonX elopes with someone they just met.""]"
PersonX buys bottled water,[],[],[]
PersonX adores PersonX,[],[],[]
PersonX jumps down PersonY's throat,"[""PersonX does not jump down PersonY's throat""]","[""PersonX barely jumps down PersonY's throat""]","[""PersonX treats PersonY with respect.""]"
PersonX plays devil's ___,[],[],[]
PersonX shaves all of PersonX's hair off,"[""PersonX does not shave all of PersonX's hair off""]","[""PersonX barely shaves all of PersonX's hair off""]","[""PersonX plaits PersonX's hair""]"
PersonX talks to PersonY like that,[],[],[]
PersonX eats meat,[],[],[]
PersonX calls PersonY stupid,[],[],[]
PersonX is on PersonY's way,[],[],[]
PersonX moves PersonY,[],[],[]
PersonX goes back to PersonY's place,"[""PersonX does not go back to PersonY's place""]",[],"[""PersonX leaves PersonY's place.""]"
PersonX carries out PersonY's work,"[""PersonX does not carry out PersonY's work""]",[],[]
PersonX asks PersonY to turn it down,[],[],[]
PersonX tucks PersonX in,[],[],[]
PersonX runs down the clock,[],[],[]
PersonX realizes the music had stopped,[],[],[]
PersonX does ___ without consulting,[],[],[]
PersonX forgets PersonY's list,"[""PersonX does not forget PersonY's list""]",[],"[""PersonX remembers PersonY's list""]"
PersonX waits to return,[],[],[]
PersonX wants a divorce,"[""PersonX does not want a divorce""]","[""PersonX barely ever wants a divorce""]","[""PersonX wants to get married.""]"
PersonX carries PersonY's ___ into effect,[],[],[]
PersonX gives ___ a go,[],[],[]
PersonX hopes would return,[],[],[]
PersonX is driving PersonY insane,[],[],[]
PersonX goes ___ anyway,[],[],[]
PersonX folds PersonY's arms across PersonY's chest,[],[],[]
PersonX feels ready,[],[],[]
PersonX meets the ___ to face,[],[],[]
PersonX causes PersonY's death,"[""PersonX does not cause PersonY's death""]",[],"[""PersonX saves person Y's life""]"
PersonX calls PersonY's ___ to the fact,[],[],[]
PersonX carefully followed ___,[],[],[]
PersonX forces PersonX's ___ upon PersonY,[],[],[]
PersonX reads two books,[],[],[]
PersonX fights for PersonX's lives,[],[],[]
PersonX works ___ lately,[],[],[]
PersonX tells PersonY everything,"[""PersonX does not tell PersonY everything""]",[],"[""PersonX tells PersonY nothing""]"
PersonX is on the basketball team,"[""PersonX is not on the basketball team""]",[],"[""PersonY is on the basketball team.""]"
PersonX has enough money to pay PersonX's rent,[],[],[]
PersonX eats vegetables,[],[],[]
PersonX calls ___ anyway,[],[],[]
PersonX sticks out PersonY's tongue,[],[],[]
PersonX misses the party,[],[],[]
PersonX pulls PersonY's close,[],[],[]
PersonX shows ___ PersonX's feature,[],[],[]
PersonX drops a hint,[],[],[]
PersonX throws things away,[],[],[]
PersonX swims away,"[""PersonX does not swim away""]","[""PersonX not at all swims away""]","[""PersonX drowns in place.""]"
PersonX orders it online,[],[],[]
PersonX is going to have a baby,"[""PersonX is not going to have a baby""]","[""PersonX is by no means going to have a baby"", ""PersonX is in no way going to have a baby"", ""PersonX is under no circumstances going to have a baby""]","[""PersonX is going to have a adult""]"
PersonX obtains PersonY solution,[],[],[]
PersonX checks ___ online,[],[],[]
PersonX walks around town,"[""PersonX does not walk around town""]",[],"[""PersonX drives outside town.""]"
PersonX looks all over PersonY's house,[],[],[]
PersonX keeps PersonY's word,[],[],[]
PersonX drives from florida,[],[],[]
PersonX chases PersonY around,[],[],[]
PersonX transmutes ___ into gold,[],[],[]
PersonX tilts PersonY's head back,"[""PersonX does not tilt PersonY's head back""]",[],"[""PersonX tilts PersonY's head forward""]"
PersonX drives ___ from work one night,[],[],[]
PersonX gets to PersonY,[],[],[]
PersonX decides to go to the park,[],[],[]
PersonX leaves the stage,[],[],[]
PersonX fits the bill,[],[],[]
PersonX spends PersonX's ___ looking,[],[],[]
PersonX lays PersonY's head back,[],[],[]
PersonX decides to take a nap,[],[],[]
PersonX starts school ___,[],[],[]
PersonX provides ___ with regard,[],[],[]
PersonX walks in the house,[],[],[]
PersonX gets the picture,[],"[""PersonX denies that they get the picture""]",[]
PersonX sets PersonX's ___ at ease,[],[],[]
PersonX makes PersonY example,[],[],[]
PersonX assists ___ in identifying,[],[],[]
PersonX plays for hours,"[""PersonX does not play for hours""]",[],"[""PersonX sleeps for hours""]"
PersonX traces the ___ in this book,[],[],[]
PersonX meets PersonY mother,"[""PersonX does not meet PersonY mother""]",[],"[""PersonX is unacquainted with PersonY's parents.""]"
PersonX makes fried chicken,[],[],[]
PersonX tells PersonY yesterday,[],[],[]
PersonX tells PersonY the news,[],[],[]
PersonX takes PersonX's rest,[],[],[]
PersonX takes a shortcut,"[""PersonX does not take a shortcut""]","[""PersonX discontinues taking a shortcut"", ""PersonX refuses to take a shortcut""]","[""PersonX goes the long way""]"
PersonX walks back to the hotel,[],[],[]
PersonX gives PersonY a advantage,"[""PersonX does not give PersonY a advantage""]","[""PersonX not at all gives PersonY a advantage"", ""PersonX gives PersonY a disadvantage""]",[]
PersonX eats leftovers,[],[],[]
PersonX moves closer to PersonY,"[""PersonX does not move closer to PersonY""]",[],"[""PersonX stays where they live""]"
PersonX takes the baby,[],[],[]
PersonX draws PersonY close,"[""PersonX does not draw PersonY close""]",[],"[""PersonX rejects PersonY's advances""]"
PersonX runs past PersonY,[],[],[]
PersonX adds ___ to injury,[],[],[]
PersonX kicks at the can,[],[],[]
PersonX effects PersonY change,[],[],[]
PersonX increases PersonX's speed,[],[],[]
PersonX stands beside PersonY,[],[],[]
PersonX cuts from the team,[],[],[]
PersonX argues PersonY's case,"[""PersonX does not argue PersonY's case""]",[],"[""PersonX accepted PersonY's case""]"
PersonX never used,[],[],[]
PersonX knows PersonY's value,[],[],[]
PersonX dresses to go back out to eat,[],[],[]
PersonX develops PersonY strategy,[],[],[]
PersonX feels ___ on PersonX's line,[],[],[]
PersonX gives PersonY a son,[],[],[]
PersonX reaches out PersonY's hand,[],[],[]
PersonX raises PersonX's arm,[],[],[]
PersonX has blood on PersonX's hands,[],[],[]
PersonX makes some extra money,[],[],[]
PersonX eats this ___ with you before suffer,[],[],[]
PersonX looks down PersonX's nose,[],[],[]
PersonX decides to help PersonY out,"[""PersonX does not decide to help PersonY out""]","[""PersonX decides to refuse help to PersonY.""]",[]
PersonX asks PersonY what the problem was,"[""PersonX does not ask PersonY what the problem was"", ""PersonX doesn't care about PersonY's problems.""]",[],[]
PersonX turns PersonY's body,[],[],[]
PersonX gets PersonY done,[],[],[]
PersonX decides to get a job,[],[],[]
PersonX pounds PersonY's husband,"[""PersonX does not pound PersonY's husband""]",[],"[""PersonX ignores PersonY's husband""]"
PersonX paints the wagon,[],[],[]
PersonX breaks ground,[],[],[]
PersonX turns PersonX's ___ to anything,[],[],[]
PersonX sees PersonY's eyes,[],[],[]
PersonX is an amazing experience,[],[],[]
PersonX passes in PersonY's mind,[],[],[]
PersonX loves PersonY's ___ in sincerity,[],[],[]
PersonX thinks would try,[],[],[]
PersonX becomes PersonY officer,[],[],[]
PersonX hits the nail on the head,[],[],[]
PersonX is yelling at PersonY,[],[],[]
PersonX writes about PersonX,[],[],[]
PersonX swats ___ away,[],[],[]
PersonX starts feeling a lot better,[],[],[]
PersonX agrees to try it,"[""PersonX does not agree to try it""]","[""PersonX disagrees to try it""]",[]
PersonX enjoys the ride,[],[],[]
PersonX feels full,[],[],[]
PersonX makes a snack,[],[],[]
PersonX tells PersonX's grandma,"[""PersonX does not tell PersonX's grandma""]",[],"[""PersonX's grandma tells PersonX""]"
PersonX knows would like,[],[],[]
PersonX arrives in time,[],[],[]
PersonX starts to scream,[],[],[]
PersonX warns PersonY,"[""PersonX does not warn PersonY""]",[],[]
PersonX forces PersonY's eyes,[],[],[]
PersonX catches big air,[],[],[]
PersonX finds PersonY's ___ back,[],[],[]
PersonX throws off balance,[],[],[]
PersonX improves PersonY's chances,"[""PersonX does not improve PersonY's chances""]",[],"[""PersonX decreases PersonY's chances.""]"
PersonX gives PersonY a break,"[""PersonX does not give PersonY a break""]","[""PersonX no longer gives PersonY a break"", ""PersonX rarely gives PersonY a break""]","[""PersonX orders PersonY to work faster""]"
PersonX creates PersonY system,[],[],[]
PersonX gets near PersonY,"[""PersonX does not get near PersonY""]",[],"[""PersonX gets farther from PersonY""]"
PersonX places first,"[""PersonX does not place first""]",[],"[""PersonX comes last""]"
PersonX is cleaning out PersonX's garage,[],[],[]
PersonX holds PersonX's tongues,[],[],[]
PersonX groups ___ together,[],[],[]
PersonX finds ___ somewhere,[],[],[]
PersonX breaks a sweat,[],[],[]
PersonX likes PersonY's hair,[],"[""PersonX dislikes PersonY's hair""]",[]
PersonX gets a shock,[],[],[]
PersonX bites the biscuit,[],[],[]
PersonX settles PersonX's affairs,"[""PersonX does not settle PersonX's affairs""]","[""PersonX barely settles PersonX's affairs""]","[""PersonX procrastinates PersonX's affairs""]"
